TAZ_O,year,Avg_own_payt,Avg_own_paytinf,Avg_val_dwel,Avg_val_dwelinf,Avg_rent,Avg_rentinf,Avg_HHinc,Avg_HHincinf,Med_HHincinf,Dwel,Sgl_det,Apt_5plus,Sgl_att,Owned,Rented
2116,2086,625.0,1219.6875,87889.0,171515.3835,502.0,979.653,28539.0,55693.8585,76887.1485,9.0,6.0,0.0,1.0,7.0,1.0
2116,2091,688.0,1066.3312,413552.0,640964.2448,782.0,1212.0218,67271.0,104263.3229,86794.40000000001,11.0,11.0,0.0,0.0,9.0,3.0
2116,2096,1123.0,1623.4088,310893.0,449426.9208,675.0,975.78,59122.0,85466.7632,88090.5272,11.0,9.0,0.0,2.0,8.0,3.0
2117,2001,1181.0,1542.7403,302515.0,395175.3445,1152.5,1505.51075,81375.0,106300.1625,104520.32875,10.0,9.0,0.0,0.0,7.0,2.0
2117,2006,1432.0,1689.044,424312.5,500476.59375,782.75,923.2536249999999,104810.5,123623.98475,106508.85,11.0,10.0,0.0,2.0,10.0,1.0
2117,2011,1626.0,1736.5680000000002,452017.0,482754.156,573.5,612.498,99476.5,106240.902,94780.728,16.0,15.0,0.0,2.0,15.0,1.0
2117,2016,1812.5,1812.5,660397.5,660397.5,829.5,829.5,113015.75,113015.75,89862.0,22.0,14.0,0.0,6.0,19.0,2.0
2117,2086,604.0,1178.706,0.0,0.0,446.0,870.369,0.0,0.0,86482.674,0.0,0.0,0.0,0.0,0.0,0.0
2117,2091,688.0,1066.3312,413552.0,640964.2448,782.0,1212.0218,67271.0,104263.3229,86794.40000000001,8.0,8.0,0.0,0.0,6.0,2.0
2117,2096,1123.0,1623.4088,310893.0,449426.9208,675.0,975.78,59122.0,85466.7632,91179.7744,8.0,7.0,0.0,1.0,6.0,2.0
2118,2001,1306.0,1706.0278,273971.0,357888.3173,909.0,1187.4267,90179.0,117800.8277,108413.7559,7.0,6.0,0.0,0.0,5.0,2.0
2118,2006,1406.0,1658.377,407655.0,480829.0725,839.0,989.6005,117922.5,139089.58875,116230.289,196.0,109.0,0.0,85.0,190.0,6.0
2118,2011,1685.6,1800.2208,470484.4,502477.33920000005,506.4,540.8352,115017.2,122838.3696,111726.68400000001,188.0,44.0,0.0,141.0,174.0,9.0
2118,2016,1936.4,1936.4,688670.4,688670.4,376.2,376.2,126067.0,126067.0,107059.0,375.0,139.0,0.0,233.0,318.0,49.0
2118,2086,625.0,1219.6875,62252.0,121484.778,502.0,979.653,26391.0,51502.0365,76887.1485,31.0,22.0,0.0,9.0,30.0,1.0
2118,2091,688.0,1066.3312,413552.0,640964.2448,782.0,1212.0218,67271.0,104263.3229,86794.40000000001,6.0,6.0,0.0,0.0,5.0,2.0
2118,2096,1123.0,1623.4088,310893.0,449426.9208,675.0,975.78,59122.0,85466.7632,88090.5272,6.0,5.0,0.0,1.0,4.0,2.0
2119,2001,1177.5,1538.16825,225602.0,294703.8926,454.5,593.71335,91421.5,119423.90545,108484.94925,12.0,11.0,0.0,0.0,9.0,3.0
2119,2006,1426.75,1682.851625,354729.0,418402.8555,782.75,923.2536249999999,108278.25,127714.195875,110188.89,1674.0,899.0,4.0,770.0,1609.0,65.0
